"ID","ORIGINURI","UUIDHISTORY","DEFINITION","SCOPENOTE","REUSELEVEL","SKILLTYPE","PREFERREDLABEL","ALTLABELS","DESCRIPTION","ISLOCALIZED"
"687671bdebd2bf665349d0ae","http://data.europa.eu/esco/skill/c86b32fc-1368-432b-93e4-b5378ebdd94f","9f9d07b5-ff1b-4b23-8e02-8e26e90ca070
bdcfc950-c4e1-47ba-81f4-0fae6b5784c6
d9b2c5cf-efcf-4e0f-aafd-7e5d8b4cc939
fcd6d028-fd2b-433a-8c87-660eaa6311c0
788980a0-e4b1-4ea9-8aef-493d95ea3cad","","","occupation-specific","skill/competence","ensure envelope quality","guarantee envelope quality
ensure envelope qualities
ensure envelope quality
monitor envelope quality
ensuring envelope quality
verify envelope quality","Check if the scoring, folding, and gumming quality is correct for envelope and flap dimensions, squareness, and throat size by examining the materials and machine output. Make adjustments to the machine settings if necessary.","false"
"687671bdebd2bf665349d0af","http://data.europa.eu/esco/skill/c86dab1d-2ef6-4a05-b8da-d9312262ef36","9ddef4ea-9944-4692-abe7-f1ea086b8c10
59bac37b-8a48-4e08-8d10-860286388905
7092443f-f4e2-4a74-8aa3-159311291315
04b4e3d9-b0a9-4a1b-9137-fd166d6a3ae0
b6b7f2ff-a651-41bf-8650-c2c09be0d777","","","occupation-specific","skill/competence","carry out physical training","c arrying out physical training
be fit enough to carry out physical training
carry out physical training
carrying out physical trainings
carry out physical trainings
demonstrate level of fitness to carry out physical training","Plan and carry out a physical training regimen (daily) to maintain a good physical condition.","false"
"687671bdebd2bf665349d0b0","http://data.europa.eu/esco/skill/c87c5366-c9a9-4205-8333-4938a9c384ad","58b6e714-489a-4159-ad44-98ddc9376b47
595fcfd9-7b7d-4ed6-81c7-1e0e06e72f1f
a8ac7ab8-b4b0-4d37-aa1c-a8f5c8010bcb
2d3c690c-4d6e-4a17-938d-2060535bb24d
13530920-d904-484b-902c-c50e33fb0e58","","","cross-sector","skill/competence","maintain a safe, hygienic and secure working environment","preserve a safe and healthy work environment
maintain the work environment safe, hygienic and secure
keep a healthy and safe work environment
maintain a hygienic, secure and safe work environment
maintain a safe, hygienic and secure working environment","Preserve health, hygiene, safety and security in the workplace in accordance with relevant regulations.","false"
"687671bdebd2bf665349d0b1","http://data.europa.eu/esco/skill/c881ddd2-9c0e-4743-bd24-36be650493dd","aa5ed640-0147-46fd-b5a5-85a9a336160d
2fb233e2-c5ba-4563-a8b0-a2f5811f5619
caef5035-a8e8-45cb-bf6e-7552ea7a90f0
b5d26bd1-4d00-4b18-af10-5be44743891c
8d6b99ac-251b-4a5c-afe1-84de2f3a7aaf","","","cross-sector","skill/competence","manage several projects","manage projects
manage several projects
maintain several projects
handle several projects
oversee several projects
managing several projects","Oversee and direct the development of several projects running independently. Ensure coherence and leveraging forces among projects in order to secure an overall success and profitability.","false"
"687671bdebd2bf665349d0b2","http://data.europa.eu/esco/skill/c88305ac-bf49-40bb-acaa-44ab3cb94ec3","31f20e26-7e83-4615-811a-f5b5e27ce960
e6a19d76-0818-494d-a45c-0e3719fe167c
2ca75c85-afc6-4937-b116-60857bd06ec1
647e3d5f-4b00-4f56-ba41-eff7df91715d
879b7324-b42a-4373-8e7f-71d57f21ba5a","","","sector-specific","skill/competence","notate different dances","notating different dances
notate dances
notate different dances
log different dances
notate dance
take notes on different dances","Use dance noting techniques to notate different forms of dance.","false"
"687671bdebd2bf665349d0b3","http://data.europa.eu/esco/skill/c8927d77-e274-43f6-8eac-471ec93c190e","25fa6df2-bf66-4ed0-87bd-f20aaba6a827
b8aca20e-d29e-417d-93a4-6400d72a874c
1914289b-47ae-4d5c-8e1d-ab91b64095e7
51e929df-8619-4490-8791-09a030b75094
47f9c224-12ba-43c8-87c3-493ecc06a59c","","","cross-sector","skill/competence","repair router machinery","repair router machine
repair a router machine
overhaul router machinery
mend router machinery
repair router machinery
fix router machinery
adjust router machinery","Repair broken components or systems of machinery and equipment used for the cutting various hard materials, using hand and power tools.","false"
"687671bdebd2bf665349d0b4","http://data.europa.eu/esco/skill/c895c0d8-40cf-4db8-a464-786a94ca7f68","161ca906-d4c1-4ea4-aa48-bc521d4cf745
e69e857c-bfc2-459e-a201-cb181305624e
6015eb6c-07a2-4650-adcc-1922d39df813
24544d16-b1f3-4971-97ea-ff382aa9ae30
659c3b27-a013-4996-a879-04305b48cbec","","","sector-specific","skill/competence","operate laser plate maker machine","operating laser plate maker machine
operate laser plate maker machines
operate laser plate maker machine
handle laser plate maker machine
activate laser plate maker machine
run laser plate maker machine
use laser plate maker machine
control laser plate maker machine","Maintain and handle laser plate making equipment, which converts electronic data to plates without the use of photographic film. Use erasers and needles to perform minor deletions, additions or corrections to complete these materials.","false"
"687671bdebd2bf665349d0b5","http://data.europa.eu/esco/skill/c89a26a1-96ef-48d7-abfe-bf4b8e3bbe1c","e9bf9200-bae2-4ff7-8b8a-205018ff77db
43ce3842-5595-4e0b-9d99-a531c84419e8
cd8a3cfc-ef58-4de0-a488-cb19edc32c63
330e14b3-c100-4905-9ebb-01e85d0881d0
ec23d4b1-d4d1-400d-8bfa-1f35d4a928bb","","","cross-sector","knowledge","literary techniques","literary procedures
literary approaches
literary practices
literary methods
literary techniques","The various approaches an author can use to enhance their writing and produce a specific effect; this can be the choice of a specific genre or the use of metaphors, allusions, and word play.","false"
"687671bdebd2bf665349d0b6","http://data.europa.eu/esco/skill/c89a3068-fe2d-404a-b505-eeeee71b3da0","6d01aea9-3896-4d13-9edb-91ebb1857fc5
e24a5fa3-ea1c-4fcd-b84f-0400701c5b72
d6fd9fe8-3b8b-4de3-bcae-bf3963a0df24
1a8ea683-cfef-424d-8c42-174e4856d5a2
7f364e69-82a2-4ca1-b188-98d4d101d774","","","sector-specific","skill/competence","manage agritourism activities","manage agri-tourism resources
managing agri-tourism activities
manage agri-tourism activites
agri-tourism resources managing
manage agri-tourism activities
agri-tourism resource managing
agri-tourism activities managing
managing agri-tourism resources
agri-tourism activity managing
manage agritourism activities","Manage staff for agri-tourism activities on the farm such as planning and promoting products and services, B&B services, small scale catering, agri-tourism activities and leisure or selling of small-scale local farm products. Train staff to carry out the different services according to the plan.","false"
"687671bdebd2bf665349d0b7","http://data.europa.eu/esco/skill/c89d7efa-1b18-47f0-9bae-fda724cf71f2","dbb4619e-d5df-4283-ad26-3c044af610b5
f1e80bba-f5a8-42cf-9171-c4f22dcd7b33
6fe1e8a3-63f1-42ae-8ccd-32f3a95b167e
11d5c75b-de78-4fa1-8335-d74f0b21883e
7de26443-b159-41f2-b17a-b8042da5705b","","","occupation-specific","knowledge","horary astrology","astrology of horary
horary astrology
horoscopic astrology","The branch of horoscopic astrology where astrologers create horoscopes for the moment they receive a question, which is then used to answer that question.","false"
"687671bdebd2bf665349d0b8","http://data.europa.eu/esco/skill/c8a3abc4-17cb-4381-a3c0-79297b3b0571","18d0ee00-ac54-49d1-9206-64af36f2ab41
991afc8f-e1ce-4209-bdf1-f101d8482785
36433a2d-31a9-4839-b358-80126f27c530
45ea1905-2551-4e04-9aa0-1e9e4096cc12
3b83a55a-18c8-4deb-a1b6-3c4b0373b2c7","","","sector-specific","skill/competence","clean tyres","washing tyres
clean tires
cleaning tyres
wash tyres
tyre cleaning
clean tyres","Clean the completed tyres in order to prepare them for painting.","false"
"687671bdebd2bf665349d0b9","http://data.europa.eu/esco/skill/c8aae1f6-eab3-41a9-9e2f-f5bc0f8ef0bd","d5bcba1f-0c40-484a-883f-0572502ed95b
1f07e373-cbc8-4b3f-b68a-40c3c4796f08
82f8ae03-27c3-4b1d-ae15-b6c1abd4934d
4f019a8c-bb5b-4366-a1e6-914f4deb568d
2d44766b-5780-4aef-90a2-9cdfa85a6109","","","cross-sector","skill/competence","negotiate loan agreements","negotiate loan deal
negotiate loan agreements
negotiate credit arrangements
negotiate agreements on loans
negotiate loan settlements
negotiate credit agreements
negotiate loan contract","Negotiate with banking professionals or other parties functioning as lenders in order to negotiate the interest rates and other aspects of the loan contract in order to obtain the most beneficial agreement for the borrower.","false"
"687671bdebd2bf665349d0ba","http://data.europa.eu/esco/skill/c8ab7e5b-b786-412f-a519-dfd93517b698","753a6801-355c-468a-a233-9a6c0e8d13d6
db9b519f-b5a1-40eb-9aa4-79fef3ab1f55
3c44d7b1-7b11-4821-97b5-b3bf9f9a5052
50246336-e1cd-4ba9-98f4-b564ceefd9e8
fce97862-57b3-42f5-a4a3-443f3fddc215","","","sector-specific","skill/competence","study media sources","study media sources
study sources of media
study social media sources
study media development","Study various media sources such as broadcasts, print media, and online media in order to gather inspiration for the development of creative concepts.","false"
"687671bdebd2bf665349d0bb","http://data.europa.eu/esco/skill/c8ac1986-38fa-43b2-89dc-50a4beeb420e","7931fd80-87bf-4cf8-8a23-60c13543e2b1
7be54621-87b3-4ab6-9503-e0d0f9347161
8249ceb9-91aa-4d64-9e51-c1c6773028ad
419a55be-c902-4a70-9a4a-fa4f3fb91eb1
7021ee9e-9e7e-4a61-864c-811998e1c767","","","cross-sector","knowledge","electricity","electricity
fundamentals of electricity
electricals
electricity basics
basic electricals
electrics
electricity principles
principles of electricity
basic electrics","Understand the principles of electricity and electrical power circuits, as well as the associated risks.","false"
"687671bdebd2bf665349d0bc","http://data.europa.eu/esco/skill/c8b34758-5954-4388-b475-a4e57b3906ac","caf3a1d9-f39e-4a62-8960-a646b855ff15
d0184213-7979-42e4-9a99-342f795f81e7
21cd0619-6353-4758-987d-a6e7e4a7c447
3d2d38b3-7508-453a-9aa3-38d503faad55
993b21e9-9e95-45eb-ba0d-a05b53db3236","","","occupation-specific","knowledge","green water incubation technology","incubation systems using green water
green water aquaculture
green water incubation technology
green water fish incubation systems
green water recirculation systems
green water incubation systems
green water aquaculture systems","The green water incubation technology used during aquaculture hatchery.","false"
"687671bdebd2bf665349d0bd","http://data.europa.eu/esco/skill/c8b5b67b-d8d9-4857-bb26-1e35faf2ce22","22aacfdf-8f2b-4eb4-9f40-fb492ed2599f
d9bdaad5-d7c0-4138-8f01-6302397f4697
ad809a1d-133d-4cb7-88c9-40ddc78a6301
1592ee7f-01e6-4dc5-9d3c-6bc4767da1fd
fcf00496-1905-4fc1-97b0-f46932f72bb5","","","sector-specific","skill/competence","clean road vehicles","wash buses
wash road vehicles
wash and service automobiles
clean and maintain automobiles
clean and maintain road vehicles
clean road vehicles
clean automobiles
wash cars
wash automobiles
wash vans
cleanse automobiles","Clean and maintain vans, buses and any other road vehicles to ensure safe operating conditions.","false"
"687671bdebd2bf665349d0be","http://data.europa.eu/esco/skill/c8bd9f9f-0ec6-447a-ab78-ad6eeeed9aa8","aba3cb7b-8b8b-4238-888d-d10873febb84
c3e07596-8dd6-4da3-8679-c5c88dc78793
05f4cae9-f767-46a9-b6d8-2719f13d3932
6090d657-7e3c-405b-a531-9513b6c6f95d
e7c48b32-5696-49e3-a18c-43f92888265c","","","cross-sector","knowledge","electrical testing methods","procedures used in electrical testing
electrical testing method
methods used in electrical testing
electrical testing procedure
procedures for electrical testing
electrical testing procedures
electrical testing methods
methods for electrical testing","Test procedures performed on electrical equipment and machinery in order to check the performance and quality of the electrical equipment and their adherence to specifications. During these tests electrical properties, such as voltage, current, resistance, capacitance, and inductance, are measured using electrical measuring equipment, such as multimeters, oscilloscopes, and voltmeters.","false"
"687671bdebd2bf665349d0bf","http://data.europa.eu/esco/skill/c8c18b8d-a813-49f8-a702-689564dcf8b2","e60a93b5-7a44-462c-bc54-b6e3b20c1bfe
a55e46ff-03d5-4c10-9a12-2782742a5773
437593e8-596e-41e9-9a8b-5c9d63922e6d
54a54abf-87a4-46d3-bf73-f608862ef861
c8f8994b-accd-429f-a01f-93e387702461","","","cross-sector","knowledge","electric generators","electric generators
alternators
generators of electric
rotors
generator plant
generators of electricity
electricity generators
dynamos","The principles and operations of devices that can convert mechanical energy into electrical energy, such as dynamos and alternators, rotors, stators, armatures, and fields.","false"
"687671bdebd2bf665349d0c0","http://data.europa.eu/esco/skill/c8c283af-3d77-4212-93ab-1b3de6a79e96","7a469da6-bf86-4170-bbdf-45f39fb3757e
5989398e-c537-4789-82da-6812f735be00
9432fed7-1b55-4960-ba8a-43aeb01b9daf
073ea561-afab-448e-9044-cadb5cc64380
35cff23a-8284-4b2c-9532-7f12efa9b403","","","transversal","skill/competence","understand spoken Romanian","understanding spoken Romanian
understand spoken Moldavian
listen to Moldovan
interpret spoken Romanian
comprehend spoken Romanian
understand spoken Romanian
listen to Moldavian
listen to Romanian
make sense of spoken Romanian
understand spoken Moldovan
understand Romanian speech","Comprehend orally expressed Romanian.","false"
"687671bdebd2bf665349d0c1","http://data.europa.eu/esco/skill/c8c32b0c-acaa-42b0-ae3d-dc92624a8133","5968d832-6481-4145-8dc7-cb464b567ab9
f7633e1e-af39-49e5-be61-e29438455ac3
926469f5-2041-4269-9a63-26cac148e1e7
13c384f4-a358-4d03-b046-d716baf8ff11
597e50f6-33de-4610-a24a-da0b452fb7ff","","","cross-sector","skill/competence","write charity grant proposals","prepare charity grant proposal
write project proposal
prepare project proposal
write project proposals
prepare project proposals
draft project proposal
draft project proposals
draft charity grant proposal
write charity grant proposals
prepare charity grant proposals
draft charity grant proposals","Write project proposals to be developed by the charity organisation in order to obtain funds and grants from national or international organisations or local authorities which provide such funding.","false"
"687671bdebd2bf665349d0c2","http://data.europa.eu/esco/skill/c8c626b9-b333-46da-8532-8ca54bef5c7e","24b844b8-2f04-421b-9d4f-d2179d50f46b
df9701ba-de44-4e6e-bae8-227ed0c0c05a
994787a1-822f-4db6-a9fc-e57fa69b4e1e
98236fee-91de-48c2-8d7b-2c8b3e629b35
61d144b6-09ad-4c9f-87bf-3c90308d0c91","","","occupation-specific","skill/competence","help prepare lifeboats","help to prepare lifeboats
help prepare lifeboats
provide support to the preparation of lifeboats
help prepare life rafts
provide assistance in the preparation of lifeboats
support the preparation of lifeboats
assist the preparation of life rafts
help get lifeboats ready
assist the preparation of lifeboats
support the preparation of life rafts
help to prepare life rafts","Assist sailors in preparing lifeboats for the journey and provide engineering knowledge for the maintenance and repair of lifeboats.","false"
